CmpdID,neuSmi,y_true
8747,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C,5.06
2271,CC1=NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1N,4.54
681,CC(=O)Nc1ccc(-c2cc3sc(N4CCC(N5CCCCC5)CC4)nc3cn2)cn1,5.07
10159,N#Cc1cscn1,4
3014,CCCC(CCC)C(=O)O,4
5948,COC(=O)N(C)c1c(N)nc(-c2nc(Cc3ccccc3F)n3ccccc23)nc1N,6.4
5748,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,6.006148517
10837,Nc1n[nH]c2cccc(C#Cc3cccc(NC(=O)c4ccc(N5CCOCC5)c(C(F)(F)F)c4)c3)c12,5.47
12948,OCCc1ccncc1,4
3041,CCCC1CCCCN1,4
4286,CCOC(=O)C1C(OC(c2ccc(F)cc2)c2ccc(F)cc2)CC2CCC1N2CCc1c[nH]c2ccccc12,4.85
3729,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,4
215,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,4
8372,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,4.88805342
12762,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2ccccn12,5.52
863,CC(=O)c1ccc[nH]1,4
2490,CC1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccncc2C#N)cn1,4.75
13298,c1cnc2c(c1)ccc1cccnc12,4
11712,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,4
11817,O=C(O)c1cccc(O)c1,4
12413,O=Cc1c(Cl)cccc1Cl,4
12604,O=[N+]([O-])c1ccc(O)cc1,4
1787,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,4
12035,O=C1CC(c2nc(-c3cccc(Cl)c3)no2)CN1c1ccc(F)cc1,5.46
3346,CCCCCCCCCCCCCCCC[N+](C)(C)CC,4.971339446
11480,O=C(Nc1ccc(-c2nnc(NCCCN3CC4CCC3C4)o2)cc1)c1ccccc1F,5.2
3989,CCN(CC)CC(=O)Nc1c(C)cccc1C,4
9315,Cc1nn2ccccc2c1CCN(Cc1ccc(C=CC(=O)NO)cc1)C(C)C,5
12320,O=C1OCc2cc(CCN3CCN(CCc4ccc5c(c4)COC5=O)CC3)ccc21,5.72
4182,CCNC(C)Cc1ccc2c(c1)OCO2,4
6600,COc1cc(F)ccc1-c1cncc(NCc2ccccc2)c1,5.28
2754,CCC(C)C1CCCCC1=O,4
2467,CC1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,5.8
915,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,4
6286,CON=C(C(=O)O)c1csc(NC(=O)CCl)n1,4
289,C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C,4
3146,CCCCCC(=O)OCC,4
9004,Cc1nc(C)c(-c2nnc(SCCCN3CCc4ccc5oc(C(F)(F)F)nc5c4CC3)n2C)s1,6.1
10299,NC(=O)c1cccc(OC2CC3CCC(C2)N3C2(c3ccccc3)CC2)c1,8.32
7259,COc1ccc2nccc(CCN3CCC(NCc4ccc5c(c4)OCCO5)CC3)c2c1,6.09
11308,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCCC1CCO,5.51
2898,CCC1(c2cccc(C(N)=O)c2)C2CN(CC3(O)Cc4ccccc4C3)CC21,5.66
6071,COC(OC)C(C)c1ccccc1,4
11028,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccncc1)c1ccc(Cl)cc1,5.77
11926,O=C(c1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2cc(=O)[nH]c(=O)n2Cc2ccc(OS(=O)(=O)c3cccc4cnccc34)cc2)CC1,4.32
12931,OCCO,4
13162,c1ccc(-c2noc(CN3CCN(Cc4nc5ccccc5s4)CC3)n2)cc1,4.89
12541,O=S1(=O)CCCN1CCNc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,4.76
2235,CC1=C(N2CCC3(CCN(CC(O)c4ccc5c(c4C)COC5=O)CC3)C2=O)CCC1=O,4.66
1920,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,4
2501,CC1COC(=O)O1,4
8426,Cc1ccc(C2OC3COC(c4ccc(C)cc4)OC3C(C(O)CO)O2)cc1,4
4841,CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(F)c(F)c2)n1C)CC3,5.9
9407,ClC(Cl)Cl,4
4244,CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O,4
10929,Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,4
7974,Cc1cc(-c2cc3c(NC4CCC(C)(N)C4(C)C)c(C(N)=O)cnn3c2)ccn1,4.52
11874,O=C(OCCc1ccccc1)c1ccccc1,4
3712,CCCCS,4
9350,Cc1noc(C2CCN(C(=O)C=Cc3ccc(C(F)(F)F)cc3Cn3nnc(C)n3)CC2)n1,4.85
9325,Cc1nnc(C)n1C1CCN(C(C)CC(NC(=O)C2CCC2)c2ccccc2)CC1,6.07
9717,Cn1cc2c(OCC3CCN(CCc4ccc(CO)cc4)CC3)nc3ccccc3c2c1,8
7484,COc1nc(C2=NOC(C3CC3)C(c3ccc(Cl)cc3)N2)ccc1-n1cnc(C)c1,4.92
12164,O=C1COc2cnc(CNC34CCC(CC5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,4.52
9565,Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2ccccc2c1=O,5.25
4466,CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,4
7286,COc1cccc(-n2cc3nc(CC(C)C)n(CC4CCCN(CC5CCCO5)C4)c(=O)c3n2)c1,5.5
11404,O=C(NCc1ccc(Cl)cc1Cl)N1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.8
4835,CCc1nc2cc3c(c(Br)c2o1)CCN(CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.6
10235,NC(=O)N(O)C1C=CC(Oc2cccc(Oc3ccc(F)cc3)c2)C1,4.410103451
10167,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,4
10402,NC(CSCC(=O)O)C(=O)O,4
2049,CC1(C)CCc2cc(S(=O)(=O)N(CC(=O)O)Cc3cccc(-c4ccccc4)c3)ccc2O1,4.7
12342,O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1,4
3455,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,4
8362,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,4.696339446
3659,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,4.679006603
13113,[O-][n+]1ccc(Cl)cc1,4
2611,CC=CC(=O)O,4
3473,CCCCCCCCn1c(NC2CCN(CCc3ccc(OC)cc3)CC2)nc2ccccc21,5.49
7194,COc1ccc2ncc(F)c(CC(F)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.5
12352,O=C1c2ccccc2C(=O)c2c(Cl)cccc21,4
13281,c1ccc2sc(SN3CCOCC3)nc2c1,4
12547,O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,5.788006113
4011,CCN(CC)CCNC(=O)c1cccn2c(=O)c3ccc4ccccc4c3nc12,5.42
4579,CCOc1cc(C(O)CN2CCN(CC(O)c3ccc4c(c3C)COC4=O)CC2)ncc1C#N,4.996666667
9218,Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2ccc(C(F)(F)F)cc2F)C3)n1C,6.3
13083,S=C(Nc1ccccc1)Nc1ccccc1,4
11279,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(Cl)c(Cl)cc2o1,8.85
4966,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,4
8578,Cc1ccc([N+](=O)[O-])cc1,4
4102,CCN1CC2(CCN(CCc3ccc(F)cc3)CC2)OC(C)C1=O,5.82
12162,O=C1COc2ccccc2N1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,4.7
8897,Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc5[nH]ccc5c4)n2C)CC3)o1,7.4
9847,Fc1cc(-c2cc3sc(N4CCC(N5CCCCC5)CC4)nc3cn2)ccn1,5.75
2306,CC1CC(C)(c2cc(CNC3(C(F)(F)F)CC3)c(F)cc2F)N=C(N)S1,5.58
6136,COCC(=O)N1CCOC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)C1,4.62
4877,CCc1oc(CCc2cc(N3CCOCC3)cc(NC(C)=O)n2)nc1C,5.16
1371,CC(C)CCCCCCN,4
5236,CN(CC=Cc1ccc(-c2ccccc2)cc1)Cc1coc2ccccc12,4.46
7996,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccccc4)n2C)CC3)no1,5.7
467,C=Cc1cccc(C)c1,4
666,CC(=O)NNC(C)=O,4
4875,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,4
5139,CN(C)Cc1ccc2c(c1)CCC(N(C)C(=O)c1ccc(-c3ccc(F)cc3)nc1)C2,5
2355,CC1CCC(C)N1CCCNc1nnc(-c2ccc(NC(=O)c3ccccc3F)cc2)o1,5.1
3417,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,6.193436785
3005,CCCC(C)C1(CC)C(=O)N=C(S)NC1=O,4
2066,CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,6
6352,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],4.68851527
1448,CC(C)Cc1ccc(C(C)C(=O)O)cc1,4
13146,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,4
986,CC(C)(C)NC(=O)C1c2ccc(O)cc2C(=O)N1Cc1ccccc1-c1ccccc1,4.35
6171,COCC1Cn2cc(-c3nc(Nc4ccnn4C)ncc3C)nc2C(=O)N1Cc1ccc(F)c(F)c1,4.96
460,C=Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,6.03
1382,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,4
7839,Cc1c(C(O)CN2CCC3(CC2)CCN(c2ccns2)C3)ccc2c1COC2=O,5.85
7180,COc1ccc2ncc(F)c(C(O)CC3OCC(NCc4ccc5c(c4)OCCO5)CO3)c2c1,5.1
4942,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,5.92
8148,Cc1cc(C2CC=CCNC2)ccc1Cl,4.58
8504,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C#Cc1nn(C2CCC(O)CC2)c2ncnc(N)c12,4.58
1500,CC(C)N1CCN(CCN2CCN(c3ccc(F)c(C#N)c3)C2=O)CC1,4.8
2298,CC1C=C(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CCN1C,6.22
11560,O=C(Nc1ccccc1)N(c1ccc(Br)cc1)C1CCN(C2CCCC2)CC1,6.73
9348,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC(C)(CC(C)c2ncc(F)cn2)N(O)C=O)CC1,4.19
970,CC(C)(C)CCN1CCC(CNC(=O)c2ccc(Cl)c(Cl)c2)CC1,5.98
2658,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCOCC1)c1ccccc1,5.64
10285,NC(=O)c1ccc(N)cc1,4
5515,CN1CCN(c2ccc(NC(=O)c3cc(N(C)Cc4ccc(C(F)(F)F)cc4)ncn3)cc2)CC1,6.05
2782,CCC(C)c1cccc(C(C)CC)c1O,4.510103451
7491,COc1nc(Nc2cccc3c2nc(-c2ccc(F)cc2)n3C)ccc1-n1cnc(C)c1,5.07
7957,Cc1c2c(n3c1CCCN1CCCC(C1)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,5.47
2324,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,4
10739,Nc1ccc(O)c(N)c1,4
3910,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,4
5618,CNC(=O)Oc1cccc2c1OC(C)(C)C2,4
3280,CCCCCCCCCCCC(=O)N(CC)CC,4
11164,O=C(Cc1ccc(OCCC2CC2C2CCN(c3ncc(Cl)cn3)CC2)cc1F)N1CCCCC1,5.48
11788,O=C(O)c1ccc(NC(=O)C(C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)c(Cl)c1,5.11
11223,O=C(NC(Cc1ccccc1)C(O)C(=O)N1CC(O)C(O)C1)c1cc2cc(Cl)ccc2[nH]1,4
2728,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,4.360103451
4950,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3cc(F)ccc3s2)CC1F,5.33
13290,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,4
13179,c1ccc(CCCNCCC(c2ccccc2)c2ccccc2)cc1,7.785
5624,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ccccn5)CC4)ccc3C)cc12,5.24
1380,CC(C)CCCCCOC(=O)CCS,4
402,C=CCOC(=O)COCCC(C)C,4
3726,CCCC[n+]1ccccc1,4
2310,CC1CC(N)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,4.92
4132,CCN1CCN(c2cc3[nH]c(C(=O)C4(C)CCC(C)(O)CC4)nc3cc2Cl)CC1,5.105
6450,COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2Cl)cc(OC)c1OC,5.57
3068,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,4
3003,CCCC(C)C(=O)OCC,4
9414,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,4.263690947
5196,CN(C)c1ccc(N=NS(=O)(=O)O)cc1,4
11074,O=C(CCl)CCl,4
9893,Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1,7.552
8350,Cc1ccc(-c2nc(C)c(Cl)c(OCCCN3CCCCC3)n2)cc1,6.02
5172,CN(C)c1ccc(C(=O)N(CCCCCC(=O)NO)CC(=O)NCc2ccccc2)cc1,4.29
8977,Cc1nc(-c2nc(-c3ccc4cc(CCN5CCCC5C)ccc4n3)cs2)cs1,4.91
275,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,5.15
8710,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,6.17
716,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(F)cc4)cc3F)CC2)c1,5.72
11699,O=C(O)CN1CCC2(CC1)CCN(c1ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cn1)CC2,5.32
4069,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,4.293436785
12828,OC1C(O)C(O)C(O)C(O)C1O,4
12234,O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccc(Cl)cc23)CC1,7.06
7097,COc1ccc2c(=O)n(CCO)c(C#N)c(-c3cccc(F)c3)c2c1,4.21
10264,NC(=O)c1c(Cl)cccc1Cl,4
1479,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(C=CC(=O)NO)cc1,5.23
9438,ClCCN1CCOCC1,4
6823,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCOC6)C5)cc4)C3)o2)cc1,4.8
5419,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,4.821339446
965,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,5.99
9807,FC(F)(F)c1cccc(Cl)c1,4
3625,CCCCNC1CC(C)(C)NC(C)(C)C1,4
12902,OCCCCC(O)CO,4
5845,COC(=O)C(Br)CBr,4
6490,COc1cc(C(O)(CCN(C)C)C(c2cc(OC)nc(OC(C)C)c2)c2cc3cc(C#N)ccc3nc2OC)cc(OC)n1,4.97
10292,NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)c(F)c1,5.85
7114,COc1ccc2c(c1)CC(Nc1cc(C)nc3nc(C(C)(F)F)nn13)CC2,5.75
941,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,4
288,C=CC(=O)OCC(C)O,4
317,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,4
10228,NC(=O)CNCC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,5.57
6401,COc1cc(-c2cn(C3CCc4cc(F)ccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,5.57
238,C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12,4
7577,CS(=O)(=O)Nc1ccc(OCC(O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2ccccc2O)cc1,6.08
8902,Cc1cnc(-c2nnc(SCCCN3CCc4ccc5oc(C(F)(F)F)nc5c4CC3)n2C)cn1,5.9
1156,CC(C)(O)C#Cc1cnc(Nc2cnc(C#N)cn2)cc1NCC1CNCCO1,4.58
13070,Oc1ccccc1Br,4
8203,Cc1cc(Cl)ccc1OCCCC(=O)O,4
5304,CN(c1ncc(C(N)=O)c2sc(-c3ccccc3)cc12)C1CCCNC1,5.57
12707,O=c1cc(CO)occ1O,4
12076,O=C1CCCN1CCO,4
11043,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,6.604672779
11192,O=C(Cn1ccc2ncc(-c3cccc(C(F)(F)F)c3)cc21)N1CCC1,5.28
11446,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,4
3384,CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCC(CCC)C(CC)CCC,4
9729,Cn1cccc1,4
12550,O=[N+]([O-])C(Br)(CO)CO,4
3159,CCCCCC1CCCC(=O)O1,4
5424,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,4
7489,COc1nc(NC(C)C)nc(NC(C)C)n1,4
1941,CC(Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,4.6
4620,CCOc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(OC)cc2)cc1,4.91
10878,Nc1nc(N2CCC(N3Cc4ccccc4OCC3Cc3ccc(Cl)cc3)CC2)n[nH]1,4.653333333
2361,CC1CCC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,5.37
76,C#CCO,4
10081,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1,4.87
5324,CN1C(=O)c2ccccc2C1=O,4
10327,NC(=O)c1ccn(-c2ccc(NCC3(c4ncccc4F)CCC3)nn2)c1,4.01
1852,CC(NC(=O)c1ccc(Cl)cc1)c1cc2c(cn1)N(C(=O)c1cccc(Cl)c1)CCC2,4.8
3054,CCCCC(=O)O,4
5656,CNC(=O)c1cc(Oc2ccc3nc(NC(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)sc3c2)ccn1,4.32
2572,CC1OCC2(CCN(c3cnc4c(-c5cccc(Cl)c5Cl)c[nH]c4n3)CC2)C1N,8.15
1162,CC(C)(O)C(=O)c1ccc(OCCO)cc1,4
5037,CN(C)CC1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)sc2CC3)C1C(N)=O,5.24
11927,O=C(c1ccc(Cl)cc1)N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1,6.8
4580,CCOc1cc(C(c2cc3cc(Br)ccc3cc2OC)C(O)(CCN(C)C)c2cccc3ccoc23)cc(OC)n1,5.12
12333,O=C1c2c(O)cccc2Cc2cccc(O)c21,4
127,C1CCNCC1,4
4395,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,4
2150,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,4.640839625
4143,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,4
112,C1CC2OC2CC1C1CO1,4
2834,CCC(N)(CO)CO,4
10200,NC(=O)C(Cl)Cl,4
10315,NC(=O)c1cccc([N+](=O)[O-])c1,4
6682,COc1cc(OC)cc(C(=O)NC2CCC(Nc3nc(C)cc(N(C)C)n3)CC2)c1,5.4
11929,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,4.5
5157,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,4.760103451
10464,NC1CCC=C(c2ccc(F)cc2)C1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,5.34
12346,O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,4
2802,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(CS(C)(=O)=O)nc3)cc12,5.72
4162,CCNC(=O)C1CCC2(C)CCC3c4ccc(OCCCN5CCCC5C)cc4CCC3C12,5.39
6154,COCC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc(C)ns2)c1,5.12
2669,CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,4
9875,Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1,5.04
4953,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,5.52
7294,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,4.96
2905,CCC1(c2ccccc2)C(=O)NCNC1=O,4
1383,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,4
8094,Cc1cc(C)c(N)c(Cl)c1,4
2992,CCCC(=O)OCCc1ccccc1,4
6372,COc1c2ccoc2cc2oc(=O)ccc12,4
10375,NC(=O)n1nc(NCC(=O)NC2CN(C3CCC(c4nccs4)CC3)C2)c2cc(C(F)(F)F)ccc21,4.51
2448,CC1CCN(c2ccc3cc(CCN4CCCC4C)ccc3n2)CC1,4.65
11806,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,4
9416,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,4.627301744
2032,CC1(C)CC(O)CC(C)(C)N1[O],4
6504,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(C#N)ccc3nc2OC)c2ccnc(OC)c2OC)cc(N(C)C)n1,5.47
9793,FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,4.96
9345,Cc1noc(C)c1-c1ccc2nc(-c3cnn(CC(C)(C)O)c3)nc(N3CCOCC3c3ccccc3)c2c1,5.19
1961,CC(c1ccccc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.283333333
4962,CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1(CO)c1ccccc1)C1CCN(CCF)CC1,4.86
8738,Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCC3)c1,4
3098,CCCCC(CC)COC(C)=O,4
12010,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,4.410103451
4247,CCOC(=O)C(F)(F)CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.59
6400,COc1cc(-c2cn(C3CCc4c(ccc5ccccc45)N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,6.05
2536,CC1OC(=O)C2(O)CC(F)(F)C(C)C(C=Cc3ccc(-c4cccc(F)c4)cn3)C12,4.54
1179,CC(C)(O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)c[n+]1[O-],4.3
5184,CN(C)c1ccc(CC(=O)NC2CNCC2c2ccc(C(C)(F)F)cc2)cc1,5.55
6698,COc1cc(S(=O)(=O)Nc2ccccc2)c(OC)cc1N,4
8841,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,4.675019588
2177,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,4
8492,Cc1ccc(N=C=O)cc1N=C=O,4
12126,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC7CC(O)CC(O)C7)nc56)(CC3)OC4)nc2N1,5.2
11680,O=C(O)CCSSCCC(=O)O,4
8589,Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C(F)(F)F)oc6c(Br)c5CC4)n3C)cccc2n1,5.7
3172,CCCCCCC,4
1024,CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1c(Br)cccc1-2,4
495,CC(=C(CCOC(=O)C(C)C)SSC(CCOC(=O)C(C)C)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,4.671339446
3040,CCCC1CCCC(=O)O1,4
12273,O=C1OC2(CCC(c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CN1c1ccccc1,5.6
7173,COc1ccc2ncc(Cl)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,5.7
11393,O=C(NCCc1ccccn1)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5
11911,O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1)N1CCCC1,5.06
1142,CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)c(F)c2)C1,5.32
9017,Cc1nc(CN(c2ccccc2)C2CCN(C3(C)CCN(C(=O)c4c(C)cc[n+]([O-])c4C)CC3)CC2)cs1,4.91
9079,Cc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,4.9
4156,CCN1CN(CC)CN(CC)C1,4
6240,COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCOCC1,5.05
7780,Cc1c(-c2cccnc2)c2ccccc2n1CCCCC(=O)O,4
3684,CCCCOCCOCCO,4
10354,NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NC1CCOCC1,5.68
10367,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,4
6485,COc1cc(C(C)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,5.96
6723,COc1cc2c(cc1OCC(F)(F)F)CCN1CC(CC(C)C)C(O)CC21,5.19
8569,Cc1ccc(S(=O)(=O)NN=Cc2cn(CC(=O)Nc3ccccc3)c3ccccc23)cc1,4.36
10503,NCC(O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.48
6373,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,4
