CmpdID,neuSmi,y_true
4344,CCN1CCN(c2cc3[nH]c(C(=O)C4(C)CCC(=O)CC4)nc3cc2Cl)CC1,5.07
7969,C[n+]1ccccc1/C=N/O,4
2531,CCOC(=O)N1CCN(Cc2noc(-c3cc(Cl)ccc3F)n2)CC1,4.51
11825,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cc(Cl)ccc4OCc4cc(C)no4)ncnc32)[C@H](O)[C@@H]1N,4
1403,CCc1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,4.44
12912,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,4
6643,CN1Cc2c(ccc3c2CCCN3c2n[nH]c3nc(N4CCC5(CC4)Cc4ccccc4[C@H]5N)cnc23)C1=O,5.51
1979,Cc1cc(C(=O)O)ccc1-c1ccc(Cl)c(-c2ccc(C(F)(F)F)cc2CN2C(=O)O[C@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2C)c1,5.3
12733,Nc1ccn(C2CO[C@H](CO)O2)c(=O)n1,4
8790,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,4
7805,CCCC[n+]1ccc(C)cc1.F[P-](F)(F)(F)(F)F,4.584413147
7019,CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2cccs2)C[C@H]1C,5.807906174
3378,CN(C/C=C/c1ccc(F)cc1C(F)(F)F)Cc1ccc2c(c1)OCO2,8.38
7115,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,5.304672779
4151,FC(F)Oc1cc(-c2cnn(Cc3cc[nH]n3)c2)ccc1Cl,5.02
4915,CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCC4CC43)n2)(c2ccc(F)cc2)CC1,4.92
1058,CCO[C@H]1CN([C@H]2CC[C@@](O)(c3ccc(C)cc3)CC2)C[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1,4.96
11293,CC[C@@H](CO)NCCN[C@@H](CC)CO,4
8089,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,4
8624,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,4
9668,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],4
12406,CCCC[N+]1(C)CCCCC1.F[P-](F)(F)(F)(F)F,4
2855,CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1)C1CCNCC1,5.18
9282,CC(C)c1ccc2sc3ccccc3c(=O)c2c1,4
34,CN(C)Cc1cc(-c2ccnc3[nH]c(-c4cccc5c4ccn5C)nc23)nn1C,4.89
5343,COc1ccc(CCN2CCC(CCc3cccc(OCCF)c3)CC2)cc1,6.55
13166,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,4
6644,C[C@@H](O)c1nc2c(N3CCCc4ncccc43)n[nH]c2nc1N1CCC2(CC1)Oc1ccccc1[C@H]2N,6.27
1746,CCC(C)C(C)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,6.05
6256,COc1cc(OCCNCCCF)ccc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,5.24
1642,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCCCCO)nc56)(CC3)OC4)nc2N1,6.16
12229,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,4
2,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,5.206666667
3270,CCS(=O)(=O)c1ccc(C(CC(=O)N(C)C)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,5.1
9177,CC(C)[N+](=O)[O-],4
9547,CC[S+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,4
13308,OC(O)C(Cl)(Cl)Cl,4
9357,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,4
12021,COC(=O)NCCC[Si](OC)(OC)OC,4
6267,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,6.4
7055,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,5.554672779
4439,CCO[C@H]1COCC[C@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,5.19
32,Cc1cccc(Nc2nc(NC[C@@H]3CCCN3)ncc2C(N)=O)c1,6
7796,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,4.611007539
12006,COC(=O)COc1ccc(Cl)cc1Cl,4
3801,CCN(C)C(=O)c1ccc([C@H](c2cccc(NC(=O)OC)c2)N2CCN(Cc3cscn3)CC2)cc1,4.77
1325,Cc1ccc2c(c1)nc(CCN1C(=O)c3cccc4cccc(c34)C1=O)n2-c1ccncc1,5.33
2994,CCOC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=NC1c1ccccc1Cl,5.39
11358,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,4
13814,CSCc1cnccn1,4
13615,OCCOc1ccc(OCCO)cc1,4
3590,CCOC[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(C)c4ccc(C(F)(F)F)cc34)C2)CC1,5.25
9911,Cc1cc(N=Nc2ccccc2C)ccc1N,4
6435,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,5.93
6766,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,6.84233639
5829,COc1ccc2cc(-c3cc(-c4cc(Cl)ccc4Cl)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,5.01
4366,Cc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,4.42
1218,CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,5.2
731,Cc1c(C(F)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O,4.66
13031,O=c1[nH][nH]c2ccccc12,4
3092,CN1CCC(COCc2cc(C(F)(F)F)cc(C3(F)CC3)n2)(c2ccccc2)CC1,4.92
6046,CNC(=O)c1cnc(Nc2ccc(OC)cn2)cc1Nc1ccccc1S(C)(=O)=O,4.77
39,COc1cc(-c2cn([C@H]3C[C@@H](C(F)(F)F)CCN(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,4.5
638,CC(C)N1CCN[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,4.495
12172,COc1ccc(NC(C)=O)cc1,4
3557,O=C(c1ccccc1Oc1ccccc1)N(CC1CCC1)[C@H]1CCNC1,6.12
1555,O=C(NC(c1ccccc1)c1ccccc1)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccccc1,6.77
12980,O=C1CC2(CCCC2)CC(=O)N1,4
7743,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,4.846339446
2428,O=C(Nc1ccc(F)cn1)[C@H](COCCO)Oc1ncnc2c1cnn2-c1c(F)cccc1Cl,4.5
8613,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,4
6194,Cc1c(C(O)CN2CCN(CC(O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,4.595
10174,CCC(C(N)=O)N1CCCC1=O,4
2553,CN(C)CCN1CCN(c2ccc3nc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CC1,5.22
5036,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)CO)CC1,5.22
6911,COCCCN1C[C@@H]2[C@@H](CNC(=O)c3nc(C(C)C)n4ccccc34)[C@@H]2C1,5.29
5727,C[C@@H]1CN(C(=O)Nc2cc(-c3cn(C4CCOCC4)c4cnccc34)ccn2)C[C@H](C)O1,4.9
12644,Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,4
9140,CC(C)(N)Cc1ccccc1Cl,4
6365,CC1(CN)CCN(c2cnc3c(N4CCCc5ncccc54)n[nH]c3n2)CC1,4.66
6636,O=c1c2cc(Cc3cccnc3)c3ccccc3c2ncn1[C@H]1CCCC[C@@H]1O,4.92
3131,CNC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,4.96
11054,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,4
13133,O=C(O)c1c(Cl)ccc(Cl)c1Cl,4
5949,O=C1OCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,4.51
6498,Cc1ccc(Cc2cc[n+](C)c(COc3ccc(C)cc3)c2)cc1.O=S(=O)(O)C(F)(F)F,6.46
3107,CN1CCc2c(sc3c2c2ncnn2c(=O)n3Cc2ccc(Cl)cc2)C1,7.16
3661,Cc1ncoc1-c1nnc(SCCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,6.25
11262,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,4
3754,Cc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,5.12
13701,SC1CCCC1,4
12449,O=C(CBr)Nc1ccc(Cl)cc1C(=O)c1ccccc1F,4
10766,CCCCOCCOCCOC(C)=O,4
13456,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,4
13617,OCCOCC#CCOCCO,4
4502,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2ccc(NS(C)(=O)=O)cc2Cl)CC1,5
13581,C=CC(=O)OCCCCO,4
8121,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,4
157,Cc1nc(C)c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)s1,4.69
3585,NCc1ncc(S(=O)(=O)c2ccc3ccccc3c2)s1,4.29
11980,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,4
11267,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,4
4309,Cc1ncnc(C2CC2)c1-c1ncc2nc(NCc3ccc(S(C)(=O)=O)cn3)c(=O)n([C@@H](C)C3CC3)c2n1,4.8
7949,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2],4
12139,COc1ccc(C(=O)N2CCCC2=O)cc1,4
10126,CCC(C)Br,4
13102,O=C/C(Cl)=C(/Cl)C(=O)O,4
3222,COc1ccc(N2CCNCC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,5.32
1281,CCC[C@@H](CCO)Nc1nc(N)nc2ccc(F)cc12,5.03
6885,O=C(O)C1CN(Cc2ccc3c(c2)CCc2c-3noc2-c2onc(-c3ccccc3)c2C(F)(F)F)C1,5.7
8569,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,4
1674,O=C(NCC(=O)N1CC[C@H](N[C@H]2CC[C@@](O)(c3ccc(-c4ccncc4)cn3)CC2)C1)c1cccc(C(F)(F)F)c1,4.89
9816,Cc1cccc(OCCOc2cccc(C)c2)c1,4
12258,COCC(O)CO,4
7027,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,5.771339446
5280,CC(C)c1noc(N2CCC([C@H]3C[C@H]3CCOc3ccc(CC(=O)N4CCC4)c(F)c3)CC2)n1,5.16
12430,FC(F)(F)c1ccccc1-n1ccnc1,4
9176,CC1=CC[C@H](C(C)C)C=C1,4
8545,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4
8892,CC(=O)CCc1ccc(O)cc1,4
11558,O=c1[nH]sc2cc(Cl)ccc12,4
13054,O=Cc1cc2ccccc2o1,4
4274,C[C@H](Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C(C)(C)C,4.54
12433,FC(F)(F)c1ccc(Cl)c(Cl)c1,4
1914,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1c(F)cccc1F,5.1
6541,CCCCc1cc(OC2CCN(CCCCS(=O)(=O)C(C)(C)C)CC2)c2ncccc2c1,6.52
8932,CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,4
571,COc1cc(OC2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,5.32
10822,CCCOCCOCCO,4
8387,O=[N+]([O-])c1cccc2cccnc12,4
7209,CN(C)CCCN1c2ccccc2Sc2ccccc21,5.021339446
13533,O=[N+]([O-])CCO,4
11419,NCCc1cc[nH]n1,4
6704,C[C@@H]1CN(c2scnc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,5.66
9902,Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,4
5306,CNc1ccc(/C=C/c2c(F)cccc2Cl)cc1,4.3
6952,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,6.39
2484,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1,5.36
10339,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,4
75,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(Cc3ccccc3)C(=O)C3CCC3)CC2)CC1,5.47
2565,CNC(C)c1cc(C)ccc1Oc1ccc(Cl)c(Cl)c1,5.57
3376,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,4.8
12820,NNC(N)=S,4
9539,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,4
7683,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[nH]1,4.326770118
10706,CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,4
8330,CCOP(=O)(O)C(N)=O,4
12424,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,4
12934,O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2,4
5217,COc1cc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccoc12,6.1
12626,Nc1ccc(Cl)cc1N,4
9178,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,4
3259,CCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,5.19
12446,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,4
9449,CC(=O)OCCC(C)CC(C)(C)C,4
11405,NC1(c2ccccc2)CCCCC1,4
4093,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccs4)n2C)CC3)no1,6.9
439,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N)nc3)ccc12,6.12
4066,CC(C)CN(C(=O)c1cc(Cl)ccc1Cl)[C@H]1CCNC1,4.7
11214,CC(C)C[C@@H]1[C@H](c2ccccc2)OC(=O)N1CCCN1CCCCCC1,4
7820,Oc1ccc2ccccc2c1N=Nc1ccccc1,4.485103451
13096,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,4
8868,CC(=O)c1ccc2ccccc2c1,4
10106,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,4
1668,CC(C)c1ccc(-c2cc(CN3CCN(c4ccccn4)CC3)nn2-c2ccc(F)cc2)cc1,4.6
7813,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,4.527683186
6278,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@@H]1CNC[C@H]1F)c(=O)n2C,4.12
9440,CC(CCl)OC(C)CCl,4
10565,CCCCCCCCCCCCCCCC(=O)OCC,4
10418,CCCCCC/C=C/C=O,4
13272,O=C(O)CCSCCC(=O)O,4
2271,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,6.6
8857,CC(=O)c1ccccc1,4
12789,NCCCCCC(=O)O,4
7889,CCc1ccc(O)c(C(C)(C)C)c1,4.285103451
1424,COc1ccc2ncc(F)c(CCC34CCC(NCc5cc(C)c6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,6.11
644,CNC(=O)c1nc(C)n2ccc(Nc3nccc(-n4cc(CN(C)C)cn4)n3)cc12,5.15
8470,BrCCCCBr,4
688,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc([N+](=O)[O-])cc54)CC3)nc2N1,4.61
6487,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c(OC)cn1,5.77
4782,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,7.3
8772,C1COCCO1,4
8696,C=COCCOCCOC=C,4
13139,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,4
1140,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CC2CCN(C(=O)CC(C)C)CC2)C[C@H]1OC,5
3277,CNC(=O)c1nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc2c1N[C@@H](C)C1CCOCC1,4.82
12236,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,4
1000,Cc1cc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3c(OCC(F)F)ccc(C(F)(F)F)n3n2)ncn1,5.35
10547,CCCCCCCCCCCCCC(=O)O,4
9714,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,4
8655,C/C=C(\C)C(=O)OCCc1ccccc1,4
7787,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.637233219
5544,C[C@@H]1c2nnc(-c3csc(-c4ccc(F)cc4F)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1,5.85
7905,*c1c(*)c(*)c(-c2c(*)c(*)c(*)c(*)c2*)c(*)c1*,4
7769,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=O)C(C)(C)CCC1,4.683856875
3321,CCCCc1cc(N2CCN(CCc3ccc(OCCCN4CCCCCC4)cc3)CC2)c2nc(CCC(=O)O)ccc2c1,5.6
10739,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,4
8361,O=[N+]([O-])c1ccc(CBr)cc1,4
12647,Nc1cccc([N+](=O)[O-])c1,4
10185,CCC/C=C/C=O,4
5123,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c2ccccc12,6.6
8625,CN(C)C(=S)S.CNC,4
3196,CCCCCCCN(CC)CC#Cc1ccc(Cl)cc1,5.39
2259,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F,5.16
3741,CC(C)(C)C1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)cccc2O1,4.73
6561,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(Cl)c(Cl)cc43)C[C@@H]21,5.02
8616,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,4
288,Nc1cc(CN2CCC(N(C(=O)NCc3ccc(F)cc3)c3ccc(Cl)cc3)CC2)ccn1,6.42
13399,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,4
501,CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,5.8
7493,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,4.643436785
942,O=C1O[C@]2(CC[C@H](c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CN1c1cccnc1F,4.8
4624,COc1ccc(OC2CN(C(=O)NC3CCN(Cc4ccn(-c5ccc(C(F)(F)F)cc5)c4)CC3)C2)cc1,5.69
10879,CCN(N=O)C(N)=O,4
220,CCOC(=O)C1CCN(CCOc2ccc(S(N)(=O)=O)cc2)CC1,4.64
3028,CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CCCN)c1ccccc1,5.15
11197,C[C@H](N)C(=O)c1ccccc1,4
2105,C[S+](O)c1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)nn23)cc1,5.4
3879,COc1cc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)ccn1,6.69
13382,Oc1c(I)cc(I)cc1I,4
689,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccc(C(F)(F)F)cc2)CC1,5.63
2500,COCCCN1CCC(c2nc(-c3nn(C(C)C)c4ccccc34)no2)CC1,5.55
6960,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.721339446
1177,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)CC3)ccc21,5.19
6086,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3nc(N4CCCC4)ccc3c2)[nH]1,4.55
4146,CO[C@@H]1COCC[C@@H]1N(C)[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,4.77
4224,CCNS(=O)(=O)c1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1,5.47
2043,Cc1ncoc1-c1nnc(SCCCN2CCC3(CCc4ccc(Br)cc43)C2)n1C,6.1
13480,Oc1cccc2ccccc12,4
4692,Clc1ccc(CN(C2CC2)C2CNC2)cc1Cl,5.33
1887,Cc1ncoc1-c1nnc(SCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,6.28
4201,CC(F)(F)c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)c(F)c1,4.56
2988,Cc1csc([C@@]2(CN)[C@@H]3CN(c4cnc5c(-c6ccc7nc(C)sc7c6Cl)n[nH]c5n4)C[C@@H]32)n1,5.78
12873,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,4
4598,O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@](O)(c3ccns3)CC2)C1,4.55
71,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,7.49
2438,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCC3)cc2)C(=O)C1.O=CO,5.2
13301,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,4
7218,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,5.006186181
1412,CC(C)C(=O)c1c(Nc2ccc(F)c(F)c2F)[nH]c2c(F)cc(F)cc2c1=O,5.16
7985,Cl/C=C\C[N+]12CN3CN(CN(C3)C1)C2,4
7980,CC[N+](C)(CC)CC,4
11373,COc1cc(CC(C)N)c(OC)cc1Br,4
11053,CCOC(=O)OC(=O)OCC,4
7692,OCC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.310103451
13442,Oc1ccc(C2(c3ccc(O)c(C4CCCCC4)c3)CCCCC2)cc1C1CCCCC1,4
5209,O=C([C@@H](O)C1CC1)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1,4.96
6548,CN(C[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)C(=O)c1c[nH]c(=O)c2ccccc12,5.7
6323,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,4.91
10243,CCC12COCN1COC2,4
13686,S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1,4
12537,NC(=O)c1ccccc1O,4
12581,NC(=S)c1c(Cl)cccc1Cl,4
13400,O=S(=O)(O)c1cc(O)c2ccc(Nc3ccccc3)cc2c1,4
13029,O=c1[nH]ncc2ccccc12,4
449,CN(CCO)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccc(F)cc3)CC2)cc1,4.82
5216,COc1cc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2c1CCC2,5.42
9388,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,4
3857,Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)s1,9.59
1287,FC(F)(F)Oc1cccc(Nc2nnc3n2CCOc2ccc(-c4ccncc4)cc2-3)c1,6.22
9750,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,4
2658,Cn1ncc(C(=O)Nc2cncc(-c3cc(Cl)cc(Cl)c3)c2N2CCC(N)CC2)c1C(F)(F)F,5.14
1069,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C(F)(F)F)n2C)CC3)no1,6.5
10422,CCCCCC=CCC1CC(=O)OC1=O,4
4002,O=C(Nc1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1)N1CCOCC1,4.79
3117,Cc1cc(Cl)cc(N2C=Nc3cc(C)c(-c4cc(F)cc(C(N)=O)c4)cc3C2C(=O)N(C)C[C@@H]2CCCN2)c1,5.6
2900,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccccc5)C4)n3C)cccc2n1,5.5
1120,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)o1,5.29
5272,COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1Cl,5.4
